processing_unit,agent_name,agent_x,agent_y,hab_name,hab_type,hab_water_depth,hab_salinity,hab_food,hab_distance,prob_overall,prob_water,prob_salinity,prob_food,prob_distance,has_moved
1,6-60cm,0.6712901819271307,0.22104352429410035,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
1,2-10cm,0.7846799821304499,0.6547840158858845,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
1,2-5cm,0.7732628296562617,0.5148351397213226,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
1,4-5cm,0.7572194050919663,0.8067129084240883,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
1,2-60cm,0.24558705071788345,0.33198334794926754,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
1,4-10cm,0.7598437152530001,0.6009931033710608,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,1-30cm,0.3687767442640494,0.3119016064347855,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
2,2-30cm,0.234836693625187,0.32158663068377946,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
2,5-5cm,0.7668063989031079,0.775855366166513,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,4-30cm,0.24355713158677395,0.2615060787665422,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
2,6-30cm,0.7883377956541904,0.5228251144777029,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,2-5cm,0.7383464418498227,0.8555815408746653,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,4-5cm,0.7369645490446373,0.614296691149598,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,3-30cm,0.7458452896520857,0.6916111228307393,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,4-10cm,0.7575225329162043,0.745792108060681,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,6-60cm,0.7064785123242194,0.8307010129123131,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,1-10cm,0.7066041843586235,0.5532673194589599,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,2-10cm,0.7688891539058876,0.5623845339496409,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,3-5cm,0.7247273472610775,0.7579714721535776,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,7-30cm,0.7777112453654355,0.7089989544727032,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,5-30cm,0.7702518212427509,0.8344425051255574,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,1-5cm,0.7833214436710487,0.7453671945216491,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,3-60cm,0.23970822103333767,0.30198714224455436,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
2,2-60cm,0.37078487512679725,0.2590013605563478,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
2,5-60cm,0.2409511867441848,0.201494638376286,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
2,4-60cm,0.28126488624097035,0.2989589036672792,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
2,3-10cm,0.7456044167002317,0.7637067711435271,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
2,1-60cm,0.6652177209860741,0.18701553025084194,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
3,4-5cm,0.7120712157944642,0.7850842024623738,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,1-30cm,0.7250407511431836,0.7119540246113888,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,6-30cm,0.27287265224576274,0.2589789123244953,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
3,5-60cm,0.24643468176917505,0.30845725913171174,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
3,3-60cm,0.6496823962394732,0.06568839107270263,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
3,2-10cm,0.781277625433714,0.696619102318553,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,2-5cm,0.7730486048168537,0.6522479052887875,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,5-30cm,0.3965572298383174,0.30489013150609934,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
3,1-10cm,0.7360191398066894,0.7273306640090283,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,3-30cm,0.32275310099694343,0.2664439959569834,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
3,1-5cm,0.7770978738895654,0.8307218394531077,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,2-30cm,0.7246102877929096,0.7472490452844184,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,3-5cm,0.7766052876733446,0.8070020670037651,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,6-60cm,0.7709607081633849,0.6600519292598571,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,1-60cm,0.3900232603545233,0.3404391672090037,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
3,5-5cm,0.7122420836029992,0.6298670352983647,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,4-10cm,0.7863739075984529,0.6234566086453922,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,4-60cm,0.24660909316579693,0.22079214424502125,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
3,3-10cm,0.7577960497871856,0.5162560949426259,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
3,2-60cm,0.3903487602380825,0.27274343431351156,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
3,4-30cm,0.26582991358306474,0.3397637667956387,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
3,7-30cm,0.7252838905579339,0.8456586466719225,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,5-30cm,0.7599457061574264,0.6757631943836223,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,2-30cm,0.7400758922134872,0.5911571937273857,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,6-30cm,0.7367758616499988,0.8597340053473083,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,1-60cm,0.7367030386449873,0.6061735898700281,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,1-30cm,0.37081590369337536,0.29318248124176893,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
4,1-10cm,0.7378418916660942,0.5574130641433761,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,7-30cm,0.30626037390962035,0.20258008055416976,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
4,2-10cm,0.7228830171908344,0.8335108645698512,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,2-60cm,0.36109525082634786,0.3655182324243679,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
4,3-10cm,0.7064952098480796,0.5679748216680189,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,4-10cm,0.7277976364278836,0.6715307414772496,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,6-60cm,0.6154664610026612,0.07926385243156375,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
4,3-5cm,0.7316298366417004,0.7421751484940763,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,3-30cm,0.2713292660231924,0.2936763145448812,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
4,4-60cm,0.7294104113209365,0.5147447046782929,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,3-60cm,0.4197059336715019,0.29090200013148515,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
4,4-5cm,0.7228983071576707,0.5311290302644908,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,5-60cm,0.6043710763499979,0.22695699138159064,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
4,2-5cm,0.7787004715501634,0.6989755251897368,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,5-5cm,0.7450720753131421,0.5965360264617555,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,1-5cm,0.7259274743527901,0.5518981911328413,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
4,4-30cm,0.24258393684607182,0.21413759279718414,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
5,4-30cm,0.25785830007805544,0.30748839639239833,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
5,3-5cm,0.762092422098374,0.856219486768972,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,1-60cm,0.33002706207605303,0.24481103849594943,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
5,7-30cm,0.3145252586739302,0.2411507994200892,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
5,2-60cm,0.3991526063030385,0.2302397264290934,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
5,5-5cm,0.7216836973737365,0.8485090870819694,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,4-5cm,0.7108642635250235,0.5576360254191196,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,1-5cm,0.7690741538518139,0.640653909708967,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,4-10cm,0.7259252902002227,0.6821477241198307,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,3-10cm,0.768098492861231,0.5226218017663596,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,1-30cm,0.7654348368158872,0.7501677807238233,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,2-5cm,0.7500662889973005,0.5101855301139941,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,3-30cm,0.29233381935456015,0.20205397803560976,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
5,2-30cm,0.7608458957763566,0.6639928080783657,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,2-10cm,0.723615193769858,0.8345469970839982,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,4-60cm,0.6791794404980549,0.20871111301685086,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
5,1-10cm,0.7493408853563349,0.6601222555359594,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,5-60cm,0.7251593644100559,0.7954507270392304,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,6-60cm,0.7721825481906026,0.5713808862138045,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,5-30cm,0.7096725874032693,0.5125116144717512,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
5,3-60cm,0.6669314169954035,0.15834657057505297,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
5,6-30cm,0.774304691113491,0.568165956830897,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,4-30cm,0.7321037309018017,0.6142188891729534,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,1-30cm,0.2615012270372795,0.2866572788833107,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
6,7-30cm,0.7110466812578933,0.7900882083502659,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,4-60cm,0.3784727155766541,0.3431322604635263,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
6,3-60cm,0.773465126041768,0.5334160873116134,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,2-60cm,0.22550981422525218,0.3169122356831522,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
6,5-30cm,0.3999707136997782,0.30723937365201837,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
6,5-5cm,0.7407686479126885,0.7984670084080292,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,2-5cm,0.7590899265094406,0.7689477351840346,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,1-5cm,0.7720592576743696,0.8596377839704219,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,1-60cm,0.7122884604937302,0.8548774852416535,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,3-5cm,0.7650093622769764,0.8447089070094328,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,1-10cm,0.7210029737618063,0.5454292832865478,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,4-10cm,0.7828657113127336,0.7238367541396448,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,6-60cm,0.6347001145356242,0.16349891259408456,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
6,4-5cm,0.7147192127853154,0.5609226126542282,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,2-10cm,0.7350180509902491,0.70826185234463,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,5-60cm,0.29073012894126726,0.21093246447071,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
6,6-30cm,0.24147553882187678,0.2799785942703803,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
6,2-30cm,0.7385629294543433,0.7804657114443142,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,3-10cm,0.7704020669954348,0.60221110653519,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
6,3-30cm,0.41554814071299895,0.25029850889402006,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
7,7-30cm,0.7688919112907888,0.7525303251358366,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,3-5cm,0.7126291051900157,0.6635389829030919,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,2-5cm,0.7118486288417429,0.7733310920307201,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,2-10cm,0.7360342145325636,0.5785697897192237,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,5-30cm,0.3084849091172308,0.209099611488205,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
7,4-60cm,0.3418535065213659,0.3771697401463546,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
7,1-60cm,0.3119029105867891,0.2458355137159861,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
7,2-60cm,0.6881652564261848,0.18539268324628821,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
7,3-60cm,0.7385766331363417,0.5795614459349658,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.00320092279532772,12.5,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,2-30cm,0.7217002297797495,0.5470777490556197,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,5-60cm,0.6690299387917703,0.11959022479189196,lagoon-green,3,0.4,25,11.53,0.2061552812808832,0.000999976501407198,12.5,0.042899999999999994,0.042899999999999994,0.0013702990814785355,True
7,3-10cm,0.7747961009995509,0.8493814186394643,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,6-60cm,0.28019909900228734,0.2482387407408373,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.00026260718984115087,12.5,0.0084,0.0084,0.003300792461701698,True
7,1-10cm,0.7636961404330278,0.6274629415752504,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,1-5cm,0.7344628653098209,0.7266570537614268,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,6-30cm,0.3059543279524083,0.26336885779118757,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
7,4-30cm,0.41404426126911975,0.3993244720931711,lagoon-blue,2,1.0,10,6.41,0.5042320894191483,0.0009392933966238285,44.71,0.0084,0.0084,0.003300792461701698,True
7,1-30cm,0.7087373829097561,0.6988290708671588,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,3-30cm,0.7158563228439314,0.7824889296777834,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.019803091302708506,77.33352445900297,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,5-5cm,0.7200134778918572,0.710527124414531,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,4-5cm,0.7094081863971042,0.5760614153895818,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
7,4-10cm,0.7397981078732482,0.540022521872591,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.029050082991522938,113.44417238806251,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
8,1-5cm,0.7562580503544953,0.6455082397506454,lagoon-orange-sm,1,0.05,80,0.3,0.19300259065618774,0.05408530584398242,211.20981862999375,0.40040000000000003,0.40040000000000003,0.0012797941708557895,True
